sprint,team,committed,completed,urgentdefects,alldefects,storiesadded,pointsadded,failedtoquantify
104,onMessage,33,21,0,6,1,0,1
105,onMessage,102,114,1,9,4,12,0
106,onMessage,67,89,2,6,2,4,0
107,onMessage,125,111,3,11,4,14,0
108,onMessage,133,104,2,5,0,0,0
109,onMessage,132,87,1,6,0,0,0
110,onMessage,143,135,6,8,3,7,0
111,onMessage,111,63,3,4,2,5,0
112,onMessage,88,68,2,7,3,9,0
113,onMessage,94,94,2,4,0,0,0
114,onMessage,122,63,0,0,0,0,0
115,onMessage,77,79,0,0,0,0,0
116,onMessage,123,86,0,3,1,5,0
85,onRecord,49,43,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
86,onRecord,63,63,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
87,onRecord,56,24,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
88,onRecord,71,68,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
89,onRecord,56,51,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
90,onRecord,68,41,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
91,onRecord,86,80,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
92,onRecord,54,0,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
93,onRecord,75,11,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
94,onRecord,40,37,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
95,onRecord,9,9,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
96,onRecord,26,16,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
97,onRecord,60,47,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
98,onRecord,75,49,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
